# f=31.67754485207151,a=6760.000656878837,e=0.004426870208295852,i=26.264873442639626,Om=287.36198671622157,w=323.08397712963483,total_time=3,timestep=0.1
Bx,By,Bz,X,Y,Z
2.848990519382854814e+01,2.553550092843702934e+00,1.841249192815757851e+01,-1.350569064846455831e+03,-6.508601787153816986e+03,1.142250309113357162e+03
2.848940758109602100e+01,2.552645352849754801e+00,1.841615590524848756e+01,-1.349920440483235325e+03,-6.508684066354451716e+03,1.142565445954726329e+03
2.848890983262319310e+01,2.551740217147431267e+00,1.841981960861849288e+01,-1.349271799853662287e+03,-6.508766270803141197e+03,1.142880567952388674e+03
2.848841194844602143e+01,2.550834685678679659e+00,1.842348303797971809e+01,-1.348623142965085890e+03,-6.508848400499166019e+03,1.143195675102272389e+03
2.848791392860050564e+01,2.549928758385491268e+00,1.842714619304420154e+01,-1.347974469824813923e+03,-6.508930455441812228e+03,1.143510767400297482e+03
2.848741577312270934e+01,2.549022435210014592e+00,1.843080907352402420e+01,-1.347325780440184417e+03,-6.509012435630363143e+03,1.143825844842392371e+03
2.848691748204869967e+01,2.548115716094514482e+00,1.843447167913113560e+01,-1.346677074818505162e+03,-6.509094341064108448e+03,1.144140907424486159e+03
2.848641905541476049e+01,2.547208600981444970e+00,1.843813400957748172e+01,-1.346028352967113960e+03,-6.509176171742335100e+03,1.144455955142499306e+03
2.848592049325709752e+01,2.546301089813348906e+00,1.844179606457498721e+01,-1.345379614893329517e+03,-6.509257927664330964e+03,1.144770987992360915e+03
2.848542179561199461e+01,2.545393182532908583e+00,1.844545784383548082e+01,-1.344730860604483269e+03,-6.509339608829381177e+03,1.145086005970000542e+03
2.848492296251597011e+01,2.544484879082960394e+00,1.844911934707077705e+01,-1.344082090107912109e+03,-6.509421215236779062e+03,1.145401009071339558e+03
2.848442399400536473e+01,2.543576179406456195e+00,1.845278057399264426e+01,-1.343433303410922463e+03,-6.509502746885814304e+03,1.145715997292307975e+03
2.848392489011677498e+01,2.542667083446478404e+00,1.845644152431286855e+01,-1.342784500520845995e+03,-6.509584203775780225e+03,1.146030970628835121e+03
2.848342565066957377e+01,2.541757590560203006e+00,1.846010219830290922e+01,-1.342135680970319981e+03,-6.509665586003835415e+03,1.146345929076843504e+03
2.848292627613477634e+01,2.540847701862837926e+00,1.846376259455465529e+01,-1.341486845716048265e+03,-6.509746893373490821e+03,1.146660872632266091e+03
2.848242676633194748e+01,2.539937416712085838e+00,1.846742271333959451e+01,-1.340837994290685856e+03,-6.509828125981951416e+03,1.146975801291025391e+03
2.848192712129787907e+01,2.539026735051582939e+00,1.847108255436931046e+01,-1.340189126701545320e+03,-6.509909283828517800e+03,1.147290715049052096e+03
2.848142734106944118e+01,2.538115656825060906e+00,1.847474211735540095e+01,-1.339540242955938993e+03,-6.509990366912485115e+03,1.147605613902277355e+03
2.848092742568358915e+01,2.537204181976484119e+00,1.847840140200920089e+01,-1.338891343061243106e+03,-6.510071375233143954e+03,1.147920497846624130e+03
2.848042737517728185e+01,2.536292310449796972e+00,1.848206040804224060e+01,-1.338242427024734525e+03,-6.510152308789801282e+03,1.148235366878023797e+03
2.847992718958759895e+01,2.535380042189228966e+00,1.848571913516589049e+01,-1.337593494853760603e+03,-6.510233167581749512e+03,1.148550220992407958e+03
2.847942686895167341e+01,2.534467377139060673e+00,1.848937758309149615e+01,-1.336944546555655734e+03,-6.510313951608289244e+03,1.148865060185700486e+03
2.847892641330666663e+01,2.533554315243723654e+00,1.849303575153032142e+01,-1.336295582137738165e+03,-6.510394660868721985e+03,1.149179884453833211e+03
2.847842582268984657e+01,2.532640856447786692e+00,1.849669364019371187e+01,-1.335646601607347066e+03,-6.510475295362345605e+03,1.149494693792738417e+03
2.847792509713859133e+01,2.531727000695981555e+00,1.850035124879279280e+01,-1.334997604971800911e+03,-6.510555855088466160e+03,1.149809488198340659e+03
2.847742423669023637e+01,2.530812747933110618e+00,1.850400857703882451e+01,-1.334348592238433412e+03,-6.510636340046384248e+03,1.150124267666572223e+03
2.847692324116445661e+01,2.529898097514707178e+00,1.850766562520155745e+01,-1.333699562939803627e+03,-6.510716750332657284e+03,1.150439032193366074e+03
2.847642211103437404e+01,2.528983050564531432e+00,1.851132239187469963e+01,-1.333050518032779109e+03,-6.510797085752034945e+03,1.150753781774646995e+03
2.847592084611980212e+01,2.528067606438644255e+00,1.851497887732808678e+01,-1.332401457049906412e+03,-6.510877346401126488e+03,1.151068516406348635e+03
2.847541944645840672e+01,2.527151765082407575e+00,1.851863508127275537e+01,-1.331752379998536981e+03,-6.510957532279233419e+03,1.151383236084404416e+03
2.847491791208788570e+01,2.526235526441345414e+00,1.852229100341958912e+01,-1.331103286885992702e+03,-6.511037643385664524e+03,1.151697940804739574e+03
2.847441624304608254e+01,2.525318890461099919e+00,1.852594664347958187e+01,-1.330454177719601603e+03,-6.511117679719729495e+03,1.152012630563287985e+03
2.847391443937083366e+01,2.524401857087462009e+00,1.852960200116370260e+01,-1.329805052506702623e+03,-6.511197641280734388e+03,1.152327305355984208e+03
2.847341250110004651e+01,2.523484426266336733e+00,1.853325707618267870e+01,-1.329155911254605826e+03,-6.511277528067995263e+03,1.152641965178753935e+03
2.847291042827174223e+01,2.522566597943793454e+00,1.853691186824739745e+01,-1.328506753970661521e+03,-6.511357340080815447e+03,1.152956610027531724e+03
2.847240822092395263e+01,2.521648372065990351e+00,1.854056637706863242e+01,-1.327857580662191140e+03,-6.511437077318511911e+03,1.153271239898252816e+03
2.847190587909488357e+01,2.520729748579302765e+00,1.854422060235711101e+01,-1.327208391336532941e+03,-6.511516739780392527e+03,1.153585854786843129e+03
2.847140340282260240e+01,2.519810727430142006e+00,1.854787454382354994e+01,-1.326559186001002217e+03,-6.511596327465773356e+03,1.153900454689241315e+03
2.847090079214545355e+01,2.518891308565134324e+00,1.855152820117853807e+01,-1.325909964662954962e+03,-6.511675840373966821e+03,1.154215039601373974e+03
2.847039804710171751e+01,2.517971491930967698e+00,1.855518157413272817e+01,-1.325260727329699648e+03,-6.511755278504289890e+03,1.154529609519176802e+03
2.846989516751133564e+01,2.517051276881405730e+00,1.855883466295400197e+01,-1.324611473533717799e+03,-6.511834641952651509e+03,1.154844164438585949e+03
2.846939215384969302e+01,2.516130664549456775e+00,1.856248746623826662e+01,-1.323962204232060230e+03,-6.511913930525131946e+03,1.155158704355528698e+03
2.846888900593685179e+01,2.515209654289368491e+00,1.856613998425334344e+01,-1.323312918957190959e+03,-6.511993144317692895e+03,1.155473229265941427e+03
2.846838572381140864e+01,2.514288246048412834e+00,1.856979221670975377e+01,-1.322663617716447106e+03,-6.512072283329650418e+03,1.155787739165760513e+03
2.846788230751202420e+01,2.513366439773990546e+00,1.857344416331784842e+01,-1.322014300517172160e+03,-6.512151347560324211e+03,1.156102234050914149e+03
2.846737875707742660e+01,2.512444235413658689e+00,1.857709582378804214e+01,-1.321364967366685505e+03,-6.512230337009037612e+03,1.156416713917339393e+03
2.846687507254639371e+01,2.511521632915066249e+00,1.858074719783073192e+01,-1.320715618272311985e+03,-6.512309251675107589e+03,1.156731178760973535e+03
2.846637125395776735e+01,2.510598632226044735e+00,1.858439828515611225e+01,-1.320066253241412596e+03,-6.512388091557856569e+03,1.157045628577744765e+03
2.846586730135051369e+01,2.509675233294542895e+00,1.858804908547454104e+01,-1.319416872281294673e+03,-6.512466856656608797e+03,1.157360063363591053e+03
2.846536321476360598e+01,2.508751436068632490e+00,1.859169959849625897e+01,-1.318767475399294653e+03,-6.512545546970690339e+03,1.157674483114450140e+03
2.846485899423606014e+01,2.507827240496529608e+00,1.859534982393137881e+01,-1.318118062602754662e+03,-6.512624162499421800e+03,1.157988887826251357e+03
2.846435463980702707e+01,2.506902646526601774e+00,1.859899976149008083e+01,-1.317468633899028418e+03,-6.512702703242126518e+03,1.158303277494932672e+03
2.846385015151571096e+01,2.505977654107315544e+00,1.860264941088254531e+01,-1.316819189295393699e+03,-6.512781169198138741e+03,1.158617652116432737e+03
2.846334552918213490e+01,2.505052262590747425e+00,1.860629877237465024e+01,-1.316169728324307016e+03,-6.512859560462755326e+03,1.158932011686681108e+03
2.846284077328398610e+01,2.504126473118527763e+00,1.860994784456460494e+01,-1.315520251942933328e+03,-6.512937876843305276e+03,1.159246356201617118e+03
2.846233588364148304e+01,2.503200285043229556e+00,1.861359662771841172e+01,-1.314870759683675942e+03,-6.513016118435146382e+03,1.159560685657179420e+03
2.846183086029404308e+01,2.502273698313891348e+00,1.861724512154598798e+01,-1.314221251553886987e+03,-6.513094285237601071e+03,1.159875000049299160e+03
2.846132570328122924e+01,2.501346712879698231e+00,1.862089332575730793e+01,-1.313571727560885392e+03,-6.513172377250006321e+03,1.160189299373917493e+03
2.846082041264263296e+01,2.500419328689950316e+00,1.862454124006221434e+01,-1.312922187712029199e+03,-6.513250394471686377e+03,1.160503583626966247e+03
2.846031498841788121e+01,2.499491545694063621e+00,1.862818886417063524e+01,-1.312272632014629835e+03,-6.513328336901980038e+03,1.160817852804385211e+03
2.845980943064668267e+01,2.498563363841593610e+00,1.863183619779233879e+01,-1.311623060476016690e+03,-6.513406204540220642e+03,1.161132106902114629e+03
2.845930373936884905e+01,2.497634783082325782e+00,1.863548324063708961e+01,-1.310973473103559172e+03,-6.513483997385737894e+03,1.161446345916085193e+03
2.845879791462417785e+01,2.496705803366036758e+00,1.863912999241463098e+01,-1.310323869904556432e+03,-6.513561715437870589e+03,1.161760569842238056e+03
2.845829195645260157e+01,2.495776424642737190e+00,1.864277645283472751e+01,-1.309674250886360596e+03,-6.513639358695953888e+03,1.162074778676513915e+03
2.845778586489414153e+01,2.494846646862543427e+00,1.864642262160698749e+01,-1.309024616056317655e+03,-6.513716927159322950e+03,1.162388972414844829e+03
2.845727963998877286e+01,2.493916469975714367e+00,1.865006849844106185e+01,-1.308374965421754951e+03,-6.513794420827313843e+03,1.162703151053172178e+03
2.845677328177665544e+01,2.492985893932627040e+00,1.865371408304658729e+01,-1.307725298989984140e+03,-6.513871839699272641e+03,1.163017314587436204e+03
2.845626679007806814e+01,2.492054918083558501e+00,1.865735937568747715e+01,-1.307075616293379426e+03,-6.513949183869843182e+03,1.163331463013571010e+03
2.845576016537295416e+01,2.491123543579401023e+00,1.866100437496434949e+01,-1.306425918289250376e+03,-6.514026453147697794e+03,1.163645596327517524e+03
2.845525340748179133e+01,2.490191769770983665e+00,1.866464908114127041e+01,-1.305776204509942090e+03,-6.514103647627535793e+03,1.163959714525218033e+03
2.845474651644495268e+01,2.489259596609247893e+00,1.866829349392756399e+01,-1.305126474962805560e+03,-6.514180767308697796e+03,1.164273817602606186e+03
2.845423949230290361e+01,2.488327024045244862e+00,1.867193761303277100e+01,-1.304476729655161762e+03,-6.514257812190528966e+03,1.164587905555624275e+03
2.845373233509613442e+01,2.487394052030168723e+00,1.867558143816625460e+01,-1.303826968594349637e+03,-6.514334782272371740e+03,1.164901978380215041e+03
2.845322504486518156e+01,2.486460680515380606e+00,1.867922496903730334e+01,-1.303177191787701986e+03,-6.514411677553573099e+03,1.165216036072312818e+03
2.845271762165070939e+01,2.485526909452361544e+00,1.868286820535528037e+01,-1.302527399242568208e+03,-6.514488498033474571e+03,1.165530078627860576e+03
2.845221006549343912e+01,2.484592738792710698e+00,1.868651114682952041e+01,-1.301877590966269963e+03,-6.514565243711427684e+03,1.165844106042801286e+03
2.845170237643407773e+01,2.483658168488180440e+00,1.869015379316910952e+01,-1.301227766966156423e+03,-6.514641914586776693e+03,1.166158118313069735e+03
2.845119455451352408e+01,2.482723198490669247e+00,1.869379614408339307e+01,-1.300577927249564937e+03,-6.514718510658869491e+03,1.166472115434609123e+03
2.845068659977264502e+01,2.481787828752221259e+00,1.869743819928149264e+01,-1.299928071823845357e+03,-6.514795031927051241e+03,1.166786097403363328e+03
2.845017851225243888e+01,2.480852059224969430e+00,1.870107995847254401e+01,-1.299278200696317981e+03,-6.514871478390677112e+03,1.167100064215267821e+03
2.844967029177334439e+01,2.479915889257509054e+00,1.870472142191869480e+01,-1.298628313399242188e+03,-6.514947850143797950e+03,1.167414015866269665e+03
2.844916193881748256e+01,2.478979320009410348e+00,1.870836258822278708e+01,-1.297978410890128544e+03,-6.515024146996314812e+03,1.167727952352304328e+03
2.844865345320559769e+01,2.478042350829825935e+00,1.871200345764708928e+01,-1.297328492701224377e+03,-6.515100369042328566e+03,1.168041873669316374e+03
2.844814483497884083e+01,2.477104981671444328e+00,1.871564402990055598e+01,-1.296678558839866355e+03,-6.515176516281196200e+03,1.168355779813250820e+03
2.844763608417854428e+01,2.476167212487108582e+00,1.871928430469214533e+01,-1.296028609313408879e+03,-6.515252588712265606e+03,1.168669670780043816e+03
2.844712720084602608e+01,2.475229043229804304e+00,1.872292428173075507e+01,-1.295378644129194072e+03,-6.515328586334894680e+03,1.168983546565640609e+03
2.844661818502271089e+01,2.474290473852635674e+00,1.872656396072538598e+01,-1.294728663294535636e+03,-6.515404509148442230e+03,1.169297407165986897e+03
2.844610903675018676e+01,2.473351504308876070e+00,1.873020334138483634e+01,-1.294078666816792747e+03,-6.515480357152262513e+03,1.169611252577019513e+03
2.844559975606988900e+01,2.472412134551899232e+00,1.873384242341793993e+01,-1.293428654703300936e+03,-6.515556130345710699e+03,1.169925082794683931e+03
2.844509034302349093e+01,2.471472364535226340e+00,1.873748120653352700e+01,-1.292778626961408463e+03,-6.515631828728148321e+03,1.170238897814926759e+03
2.844458079765260905e+01,2.470532194212535781e+00,1.874111969044029635e+01,-1.292128583598444948e+03,-6.515707452298934186e+03,1.170552697633685511e+03
2.844407111999915116e+01,2.469591623537627179e+00,1.874475787484706046e+01,-1.291478524621757515e+03,-6.515783001057426191e+03,1.170866482246906344e+03
2.844356131010476929e+01,2.468650652464421835e+00,1.874839575946250037e+01,-1.290828450038681694e+03,-6.515858475002990417e+03,1.171180251650536320e+03
2.844305136801141387e+01,2.467709280946987160e+00,1.875203334399521182e+01,-1.290178359856570523e+03,-6.515933874134983853e+03,1.171494005840513410e+03
2.844254129353983984e+01,2.466767508332165626e+00,1.875567062870544888e+01,-1.289528253607585611e+03,-6.516009198546807966e+03,1.171807744812785359e+03
2.844203108717434247e+01,2.465825335788791595e+00,1.875930761219861509e+01,-1.288878132249384635e+03,-6.516084448049709863e+03,1.172121468563298549e+03
2.844152074873593961e+01,2.464882762664260429e+00,1.876294429473490055e+01,-1.288227995314181953e+03,-6.516159622737131031e+03,1.172435177087992088e+03
2.844101027826673800e+01,2.463939788913153794e+00,1.876658067602285129e+01,-1.287577842809288313e+03,-6.516234722608441189e+03,1.172748870382814403e+03
2.844049967580890126e+01,2.462996414490241648e+00,1.877021675577101689e+01,-1.286927674742050158e+03,-6.516309747663005510e+03,1.173062548443713013e+03
2.843998894140474221e+01,2.462052639350439165e+00,1.877385253368776574e+01,-1.286277491119824845e+03,-6.516384697900192805e+03,1.173376211266627479e+03
2.843947807509658787e+01,2.461108463448727246e+00,1.877748800948168650e+01,-1.285627291949934943e+03,-6.516459573319370065e+03,1.173689858847508958e+03
2.843896707692683989e+01,2.460163886740317274e+00,1.878112318286101612e+01,-1.284977077239743494e+03,-6.516534373919905192e+03,1.174003491182297466e+03
2.843845594693796741e+01,2.459218909180502344e+00,1.878475805353424022e+01,-1.284326846996577842e+03,-6.516609099701168816e+03,1.174317108266942114e+03
2.843794468517251772e+01,2.458273530724704781e+00,1.878839262120975206e+01,-1.283676601227778065e+03,-6.516683750662533384e+03,1.174630710097391329e+03
2.843743329167309497e+01,2.457327751328544529e+00,1.879202688559572820e+01,-1.283026339940706066e+03,-6.516758326803366799e+03,1.174944296669586265e+03
2.843692176648231396e+01,2.456381570947692161e+00,1.879566084640052281e+01,-1.282376063142689645e+03,-6.516832828123044237e+03,1.175257867979476032e+03
2.843641010964292803e+01,2.455434989538018975e+00,1.879929450333244034e+01,-1.281725770841061376e+03,-6.516907254620938147e+03,1.175571424023010422e+03
2.843589832097590886e+01,2.454488006444686121e+00,1.880292785664967070e+01,-1.281075462567957857e+03,-6.516981606389842455e+03,1.175884964796130816e+03
2.843538640096771886e+01,2.453540622845232111e+00,1.880656090496017896e+01,-1.280425139281169777e+03,-6.517055883242244818e+03,1.176198490294787007e+03
2.843487434943946468e+01,2.452592838085310589e+00,1.881019364852234332e+01,-1.279774800512802813e+03,-6.517130085270991003e+03,1.176512000514929468e+03
2.843436216643422298e+01,2.451644652121373280e+00,1.881382608704428705e+01,-1.279124446270213411e+03,-6.517204212475456188e+03,1.176825495452499808e+03
2.843384985199495674e+01,2.450696064909938965e+00,1.881745822023406234e+01,-1.278474076560745289e+03,-6.517278264855017369e+03,1.177138975103449411e+03
2.843333740616482430e+01,2.449747076407665425e+00,1.882109004779979600e+01,-1.277823691391729653e+03,-6.517352242409054270e+03,1.177452439463728069e+03
2.843282482898697694e+01,2.448797686571392518e+00,1.882472156944942654e+01,-1.277173290770539779e+03,-6.517426145136941159e+03,1.177765888529279209e+03
2.843231212050473289e+01,2.447847895358072901e+00,1.882835278489105946e+01,-1.276522874704495962e+03,-6.517499973038066855e+03,1.178079322296053761e+03
2.843179928076133933e+01,2.446897702724758705e+00,1.883198369383266524e+01,-1.275872443200929183e+03,-6.517573726111810174e+03,1.178392740760003562e+03
2.843128630980017491e+01,2.445947108628713007e+00,1.883561429598212200e+01,-1.275221996267222949e+03,-6.517647404357546293e+03,1.178706143917071586e+03
2.843077320766468929e+01,2.444996113027253504e+00,1.883924459104739313e+01,-1.274571533910685957e+03,-6.517721007774668578e+03,1.179019531763210125e+03
2.843025997439844588e+01,2.444044715877939478e+00,1.884287457873639582e+01,-1.273921056138689437e+03,-6.517794536362550389e+03,1.179332904294370564e+03
2.842974661004495118e+01,2.443092917138373732e+00,1.884650425875691226e+01,-1.273270562958564142e+03,-6.517867990120583272e+03,1.179646261506497467e+03
2.842923311464784675e+01,2.442140716766347808e+00,1.885013363081675664e+01,-1.272620054377669931e+03,-6.517941369048150591e+03,1.179959603395543354e+03
2.842871948802832804e+01,2.441188114105202978e+00,1.885376269517231052e+01,-1.271969529928029942e+03,-6.518014673237391435e+03,1.180272929957460519e+03
2.842820573067513834e+01,2.440235110341805402e+00,1.885739145043418930e+01,-1.271318990567595620e+03,-6.518087902502141333e+03,1.180586241188193753e+03
2.842769184240964009e+01,2.439281704820102537e+00,1.886101989685876390e+01,-1.270668435828418524e+03,-6.518161056934588487e+03,1.180899537083699215e+03
2.842717782327575904e+01,2.438327897498411279e+00,1.886464803415371350e+01,-1.270017865717851237e+03,-6.518234136534118079e+03,1.181212817639922150e+03
2.842666367331742450e+01,2.437373688335194188e+00,1.886827586202670659e+01,-1.269367280243241794e+03,-6.518307141300122566e+03,1.181526082852815080e+03
2.842614939257861906e+01,2.436419077289004864e+00,1.887190338018544011e+01,-1.268716679411913674e+03,-6.518380071231997135e+03,1.181839332718332798e+03
2.842563498110354558e+01,2.435464064318658028e+00,1.887553058833751862e+01,-1.268066063231242651e+03,-6.518452926329125148e+03,1.182152567232420552e+03
2.842512043893625062e+01,2.434508649382969292e+00,1.887915748619051826e+01,-1.267415431708552433e+03,-6.518525706590905429e+03,1.182465786391032680e+03
2.842460576612100809e+01,2.433552832440954550e+00,1.888278407345205778e+01,-1.266764784851183549e+03,-6.518598412016731345e+03,1.182778990190123750e+03
2.842409096270205993e+01,2.432596613451793566e+00,1.888641034982960676e+01,-1.266114122666517915e+03,-6.518671042605992625e+03,1.183092178625639917e+03
2.842357602872381506e+01,2.431639992374771353e+00,1.889003631503073066e+01,-1.265463445161877416e+03,-6.518743598358087183e+03,1.183405351693535522e+03
2.842306096423062911e+01,2.430682969169310148e+00,1.889366196876288129e+01,-1.264812752344620321e+03,-6.518816079272406569e+03,1.183718509389766268e+03
2.842254576926698206e+01,2.429725543794964526e+00,1.889728731073350687e+01,-1.264162044222086934e+03,-6.518888485348355061e+03,1.184031651710279220e+03
2.842203044365432518e+01,2.428767715593436627e+00,1.890091234119703145e+01,-1.263511320326263785e+03,-6.518960816677461480e+03,1.184344778651029173e+03
2.842151498788340191e+01,2.427809485760296759e+00,1.890453705876679180e+01,-1.262860581615203273e+03,-6.519033073074809181e+03,1.184657890207972287e+03
2.842099940177591222e+01,2.426850853637801286e+00,1.890816146369723683e+01,-1.262209827620925353e+03,-6.519105254631976095e+03,1.184970986377056079e+03
2.842048368537649239e+01,2.425891819186072773e+00,1.891178555569568331e+01,-1.261559058350770783e+03,-6.519177361348364684e+03,1.185284067154236482e+03
2.841996783872994214e+01,2.424932382365319938e+00,1.891540933446950845e+01,-1.260908273812071457e+03,-6.519249393223374682e+03,1.185597132535470337e+03
2.841945186188118200e+01,2.423972543135989977e+00,1.891903279972592955e+01,-1.260257474012190642e+03,-6.519321350256410369e+03,1.185910182516705163e+03
2.841893575487511114e+01,2.423012301458609574e+00,1.892265595117223143e+01,-1.259606658958490243e+03,-6.519393232446873299e+03,1.186223217093897802e+03
2.841841951775672825e+01,2.422051657293783133e+00,1.892627878851574863e+01,-1.258955828658267819e+03,-6.519465039794170480e+03,1.186536236263005776e+03
2.841790315057104976e+01,2.421090610602365079e+00,1.892990131146352795e+01,-1.258304983118925975e+03,-6.519536772297699827e+03,1.186849240019977287e+03
2.841738665336324132e+01,2.420129161345298652e+00,1.893352351972285774e+01,-1.257654122347797284e+03,-6.519608429956872897e+03,1.187162228360773042e+03
2.841687002617848279e+01,2.419167309483659434e+00,1.893714541300085941e+01,-1.257003246352214092e+03,-6.519680012771094880e+03,1.187475201281341924e+03
2.841635326906200021e+01,2.418205054978677104e+00,1.894076699100461880e+01,-1.256352355139554902e+03,-6.519751520739770967e+03,1.187788158777641911e+03
2.841583638205911200e+01,2.417242397791663500e+00,1.894438825344132127e+01,-1.255701448717152061e+03,-6.519822953862311806e+03,1.188101100845630754e+03
2.841531936521516499e+01,2.416279337884161382e+00,1.894800920001797806e+01,-1.255050527092353832e+03,-6.519894312138122586e+03,1.188414027481258927e+03
2.841480221835188047e+01,2.415315874596081880e+00,1.895162983098699883e+01,-1.254399589797083308e+03,-6.519965595658087295e+03,1.188726938680484182e+03
2.841428494196225785e+01,2.414352009132338051e+00,1.895525014496465133e+01,-1.253748637789543409e+03,-6.520036804238628974e+03,1.189039834439265633e+03
2.841376753586811432e+01,2.413387740833408124e+00,1.895887014220332745e+01,-1.253097670601667005e+03,-6.520107937970675266e+03,1.189352714753553755e+03
2.841325000011509516e+01,2.412423069661342900e+00,1.896248982241003134e+01,-1.252446688240808044e+03,-6.520178996853636818e+03,1.189665579619307664e+03
2.841273233474888471e+01,2.411457995578318858e+00,1.896610918529171386e+01,-1.251795690714303419e+03,-6.520249980886930643e+03,1.189978429032486019e+03
2.841221453981526324e+01,2.410492518546676344e+00,1.896972823055524771e+01,-1.251144678029518673e+03,-6.520320890069967390e+03,1.190291262989040888e+03
2.841169661536003233e+01,2.409526638528838305e+00,1.897334695790758730e+01,-1.250493650193784788e+03,-6.520391724402167711e+03,1.190604081484931385e+03
2.841117856142913922e+01,2.408560355487448845e+00,1.897696536705562664e+01,-1.249842607214466398e+03,-6.520462483882941342e+03,1.190916884516117761e+03
2.841066037806839972e+01,2.407593669385244883e+00,1.898058345770608213e+01,-1.249191549098929045e+03,-6.520533168511708027e+03,1.191229672078551857e+03
2.841014206532399911e+01,2.406626580185081909e+00,1.898420122956588685e+01,-1.248540475854490978e+03,-6.520603778287887508e+03,1.191542444168193470e+03
2.840962362324193435e+01,2.405659087849970845e+00,1.898781868234184600e+01,-1.247889387488533657e+03,-6.520674313210893160e+03,1.191855200781003987e+03
2.840910505186831969e+01,2.404691192343092254e+00,1.899143581574064044e+01,-1.247238284008393293e+03,-6.520744773280148365e+03,1.192167941912935021e+03
2.840858635124942921e+01,2.403722893627742607e+00,1.899505262946908601e+01,-1.246587165421434065e+03,-6.520815158495071955e+03,1.192480667559948415e+03
2.840806752120705170e+01,2.402754191042133947e+00,1.899866912377766681e+01,-1.245936031259479932e+03,-6.520885468945941284e+03,1.192793377718004194e+03
2.840754856223639635e+01,2.401785085799964303e+00,1.900228529728538973e+01,-1.245284882480917076e+03,-6.520955704450419944e+03,1.193106072383056699e+03
2.840702947415938695e+01,2.400815577239998611e+00,1.900590115024279214e+01,-1.244633718617575369e+03,-6.521025865098835311e+03,1.193418751551066634e+03
2.840651025702260668e+01,2.399845665326114208e+00,1.900951668235664371e+01,-1.243982539676817851e+03,-6.521095950890608947e+03,1.193731415217996300e+03
2.840599091087247885e+01,2.398875350022278585e+00,1.901313189333343345e+01,-1.243331345666002107e+03,-6.521165961825166050e+03,1.194044063379799127e+03
2.840547143575566125e+01,2.397904631292619104e+00,1.901674678287986708e+01,-1.242680136592456392e+03,-6.521235897901933640e+03,1.194356696032440595e+03
2.840495183171877969e+01,2.396933509101398130e+00,1.902036135070244072e+01,-1.242028912463573079e+03,-6.521305759120336006e+03,1.194669313171874137e+03
2.840443209880855946e+01,2.395961983413040564e+00,1.902397559650768954e+01,-1.241377673286697473e+03,-6.521375545479798348e+03,1.194981914794062959e+03
2.840391223707177915e+01,2.394990054192026818e+00,1.902758952000228732e+01,-1.240726419069145777e+03,-6.521445256979754959e+03,1.195294500894969815e+03
2.840339224655530259e+01,2.394017721403087773e+00,1.903120312089259514e+01,-1.240075149818315595e+03,-6.521514893619631039e+03,1.195607071470549499e+03
2.840287212730597588e+01,2.393044985010997383e+00,1.903481639888513399e+01,-1.239423865541534042e+03,-6.521584455398857244e+03,1.195919626516765675e+03
2.840235187937086181e+01,2.392071844980745432e+00,1.903842935368644262e+01,-1.238772566246157339e+03,-6.521653942316864232e+03,1.196232166029582459e+03
2.840183150279693081e+01,2.391098301277419402e+00,1.904204198500284306e+01,-1.238121251939553758e+03,-6.521723354373083566e+03,1.196544690004954873e+03
2.840131099763133804e+01,2.390124353866251106e+00,1.904565429254082787e+01,-1.237469922629067469e+03,-6.521792691566948633e+03,1.196857198438847036e+03
2.840079036369607479e+01,2.389150002083637592e+00,1.904926627654883831e+01,-1.236818577846460357e+03,-6.521861953988084679e+03,1.197169691327223063e+03
2.840026960148857782e+01,2.388175247152758640e+00,1.905287793564894727e+01,-1.236167218550281632e+03,-6.521931141455489524e+03,1.197482168666038660e+03
2.839974871083109775e+01,2.387200088410543763e+00,1.905648927008977012e+01,-1.235515844272269987e+03,-6.522000254058846622e+03,1.197794630451258854e+03
2.839922769177093897e+01,2.386224525822807863e+00,1.906010027957755071e+01,-1.234864455019803472e+03,-6.522069291797586629e+03,1.198107076678847761e+03
2.839870654435553377e+01,2.385248559355429343e+00,1.906371096381864305e+01,-1.234213050800224892e+03,-6.522138254671146569e+03,1.198419507344762678e+03
2.839818526863237125e+01,2.384272188974536189e+00,1.906732132251925549e+01,-1.233561631620901608e+03,-6.522207142678966193e+03,1.198731922444968404e+03
2.839766386464900805e+01,2.383295414646302124e+00,1.907093135538573492e+01,-1.232910197489182110e+03,-6.522275955820480704e+03,1.199044321975430648e+03
2.839714233245306474e+01,2.382318236337080730e+00,1.907454106212427547e+01,-1.232258748412426712e+03,-6.522344694095131672e+03,1.199356705932106252e+03
2.839662067209213703e+01,2.381340654013321068e+00,1.907815044244104996e+01,-1.231607284397984131e+03,-6.522413357502361578e+03,1.199669074310961605e+03
2.839609888361404444e+01,2.380362667641676033e+00,1.908175949604234134e+01,-1.230955805453207859e+03,-6.522481946041609262e+03,1.199981427107962645e+03
2.839557696706653900e+01,2.379384277188901997e+00,1.908536822263421939e+01,-1.230304311585470259e+03,-6.522550459712315387e+03,1.200293764319067122e+03
2.839505492249751839e+01,2.378405482621904099e+00,1.908897662192289957e+01,-1.229652802802124597e+03,-6.522618898513925160e+03,1.200606085940241655e+03
