# f=31.67754485207151,a=6760.000656878837,e=0.004426870208295852,i=26.264873442639626,Om=287.36198671622157,w=323.08397712963483,total_time=1.5,timestep=0.1
Bx,By,Bz,X,Y,Z
1.581600751038211783e+01,-1.622422810780254299e+00,-2.500378615471156607e+01,6.110748144509780104e+03,2.147026660321383588e+03,-1.957271243948855044e+03
1.581536436527853695e+01,-1.622892526470489649e+00,-2.500359745451852689e+01,6.110449277084164351e+03,2.147633365785213300e+03,-1.957527188384138071e+03
1.581472186601179075e+01,-1.623362857703121831e+00,-2.500340870445110397e+01,6.110150340202094412e+03,2.148240048086701336e+03,-1.957783107629811411e+03
1.581408001259433682e+01,-1.623833804538745706e+00,-2.500321990502511227e+01,6.109851333866954519e+03,2.148846707219017389e+03,-1.958039001682545404e+03
1.581343880570172544e+01,-1.624305367092654606e+00,-2.500303105649360447e+01,6.109552257925377489e+03,2.149453343620881697e+03,-1.958294870539009707e+03
1.581279824401981848e+01,-1.624777545315680305e+00,-2.500284215989813674e+01,6.109253112694183983e+03,2.150059956394444725e+03,-1.958550714195873979e+03
1.581215832822358536e+01,-1.625250339322402704e+00,-2.500265321549180442e+01,6.108953898020051383e+03,2.150666545978436261e+03,-1.958806532649810151e+03
1.581151905832481219e+01,-1.625723749172695687e+00,-2.500246422379062494e+01,6.108654613906363920e+03,2.151273112366062378e+03,-1.959062325897488336e+03
1.581088043433508261e+01,-1.626197774926263495e+00,-2.500227518531069748e+01,6.108355260356501276e+03,2.151879655550509142e+03,-1.959318093935580009e+03
1.581024245626587543e+01,-1.626672416642618968e+00,-2.500208610056811409e+01,6.108055837373844042e+03,2.152486175524996270e+03,-1.959573836760756421e+03
1.580960512412840480e+01,-1.627147674381099085e+00,-2.500189697007909828e+01,6.107756344961779178e+03,2.153092672282698913e+03,-1.959829554369689276e+03
1.580896843859851764e+01,-1.627623548258282815e+00,-2.500170779409760513e+01,6.107456782966635728e+03,2.153699146262198155e+03,-1.960085246759052325e+03
1.580833239835783921e+01,-1.628100038218678325e+00,-2.500151857366451580e+01,6.107157151705857359e+03,2.154305596565937321e+03,-1.960340913925517043e+03
1.580769700408162315e+01,-1.628577144378142716e+00,-2.500132930903376405e+01,6.106857451025821319e+03,2.154912023632501132e+03,-1.960596555865756727e+03
1.580706225578046009e+01,-1.629054866795295764e+00,-2.500114000072185405e+01,6.106557680929912749e+03,2.155518427455094752e+03,-1.960852172576444218e+03
1.580642815346471863e+01,-1.629533205528568729e+00,-2.500095064924515498e+01,6.106257841421524063e+03,2.156124808026911978e+03,-1.961107764054252357e+03
1.580579469714462881e+01,-1.630012160636233665e+00,-2.500076125512017455e+01,6.105957932504032215e+03,2.156731165341164797e+03,-1.961363330295855803e+03
1.580516188683020928e+01,-1.630491732176358788e+00,-2.500057181886346669e+01,6.105657954180837805e+03,2.157337499391038364e+03,-1.961618871297928536e+03
1.580452972319763560e+01,-1.630971920266788944e+00,-2.500038234072991727e+01,6.105357906297957015e+03,2.157943810614964150e+03,-1.961874387057144759e+03
1.580389820492420583e+01,-1.631452724845726454e+00,-2.500019282175970758e+01,6.105057789173470155e+03,2.158550098115667879e+03,-1.962129877570179360e+03
1.580326733268555905e+01,-1.631934146030289634e+00,-2.500000326220768443e+01,6.104757602653438880e+03,2.159156362331619221e+03,-1.962385342833707227e+03
1.580263710649100517e+01,-1.632416183877843263e+00,-2.499981366259067528e+01,6.104457346741266520e+03,2.159762603255993781e+03,-1.962640782844402793e+03
1.580200752634974570e+01,-1.632898838445564049e+00,-2.499962402342542944e+01,6.104157021440334574e+03,2.160368820882015370e+03,-1.962896197598944127e+03
1.580137859227075303e+01,-1.633382109790445069e+00,-2.499943434522882058e+01,6.103856626754043646e+03,2.160975015202865961e+03,-1.963151587094005890e+03
1.580075030426287519e+01,-1.633865997969310202e+00,-2.499924462851776852e+01,6.103556162685781601e+03,2.161581186211767090e+03,-1.963406951326263879e+03
1.580012266300253820e+01,-1.634350503101248187e+00,-2.499905487354800115e+01,6.103255629081279039e+03,2.162187334346961961e+03,-1.963662290292395255e+03
1.579949566716285858e+01,-1.634835625118173263e+00,-2.499886508135902474e+01,6.102955026259226543e+03,2.162793458711520543e+03,-1.963917603989076724e+03
1.579886931741971701e+01,-1.635321364138459188e+00,-2.499867525220660269e+01,6.102654354065388361e+03,2.163399559743739701e+03,-1.964172892412986585e+03
1.579824361378122255e+01,-1.635807720218191541e+00,-2.499848538660787156e+01,6.102353612503171462e+03,2.164005637436802317e+03,-1.964428155560800860e+03
1.579761855625535993e+01,-1.636294693413300694e+00,-2.499829548507995369e+01,6.102052801575963713e+03,2.164611691783925380e+03,-1.964683393429198077e+03
1.579699414484990250e+01,-1.636782283779515179e+00,-2.499810554814007446e+01,6.101751921287172081e+03,2.165217722778306324e+03,-1.964938606014856759e+03
1.579637038024155515e+01,-1.637270491436994879e+00,-2.499791557604480019e+01,6.101450971482260684e+03,2.165823730858067847e+03,-1.965193793314454069e+03
1.579574726109978577e+01,-1.637759316312262792e+00,-2.499772556983288396e+01,6.101149952480447610e+03,2.166429715126560041e+03,-1.965448955324671260e+03
1.579512478810071840e+01,-1.638248758524752713e+00,-2.499753552976090631e+01,6.100848864127247907e+03,2.167035676021926065e+03,-1.965704092042185721e+03
1.579450296125146558e+01,-1.638738818129483965e+00,-2.499734545634630578e+01,6.100547706426064906e+03,2.167641613537369267e+03,-1.965959203463677795e+03
1.579388178055891956e+01,-1.639229495181286023e+00,-2.499715535010650669e+01,6.100246479380301025e+03,2.168247527666090718e+03,-1.966214289585826009e+03
1.579326124602983583e+01,-1.639720789734804951e+00,-2.499696521155898665e+01,6.099945182993359595e+03,2.168853418401297404e+03,-1.966469350405311843e+03
1.579264135767080290e+01,-1.640212701844518506e+00,-2.499677504122136895e+01,6.099643817268639395e+03,2.169459285736209495e+03,-1.966724385918814733e+03
1.579202211615878326e+01,-1.640705231631851335e+00,-2.499658483935104769e+01,6.099342382051312597e+03,2.170065130108773246e+03,-1.966979396123015704e+03
1.579140352015903837e+01,-1.641198379016979958e+00,-2.499639460698602633e+01,6.099040877661219383e+03,2.170670950622660257e+03,-1.967234381014596011e+03
1.579078557034797115e+01,-1.641692144120625585e+00,-2.499620434438380201e+01,6.098739303943570121e+03,2.171276747715856345e+03,-1.967489340590236907e+03
1.579016826673148799e+01,-1.642186526996517903e+00,-2.499601405206214011e+01,6.098437660901773597e+03,2.171882521381563492e+03,-1.967744274846618737e+03
1.578955160931526258e+01,-1.642681527698230282e+00,-2.499582373053877760e+01,6.098135948539236779e+03,2.172488271612993231e+03,-1.967999183780426165e+03
1.578893559810485137e+01,-1.643177146279144463e+00,-2.499563338033156512e+01,6.097834166859363904e+03,2.173093998403366186e+03,-1.968254067388339308e+03
1.578832023310557808e+01,-1.643673382792448345e+00,-2.499544300195840307e+01,6.097532315865578312e+03,2.173699701745852963e+03,-1.968508925667041467e+03
1.578770551499480135e+01,-1.644170237360847553e+00,-2.499525259567766255e+01,6.097230395402722934e+03,2.174305382078314778e+03,-1.968763758613216169e+03
1.578709144243345364e+01,-1.644667709898188779e+00,-2.499506216252650148e+01,6.096928405791276418e+03,2.174911038504692442e+03,-1.969018566223545577e+03
1.578647801609826828e+01,-1.645165800526434907e+00,-2.499487170276331582e+01,6.096626346876147181e+03,2.175516671462816703e+03,-1.969273348494713900e+03
1.578586523599393665e+01,-1.645664509298066847e+00,-2.499468121690614808e+01,6.096324218660744009e+03,2.176122280945910461e+03,-1.969528105423404668e+03
1.578525310212494581e+01,-1.646163836265370994e+00,-2.499449070547314378e+01,6.096022021148475687e+03,2.176727866947187977e+03,-1.969782837006302316e+03
1.578464161449559811e+01,-1.646663781480462552e+00,-2.499430016898243068e+01,6.095719754342765555e+03,2.177333429459843956e+03,-1.970037543240091054e+03
1.578403077311003067e+01,-1.647164344995263097e+00,-2.499410960795230707e+01,6.095417418247028763e+03,2.177938968477082199e+03,-1.970292224121455320e+03
1.578342057864588099e+01,-1.647665526933719926e+00,-2.499391902264195764e+01,6.095115012705814479e+03,2.178544484436583843e+03,-1.970546879647081369e+03
1.578281102975984496e+01,-1.648167327203369448e+00,-2.499372841408771251e+01,6.094812538040219806e+03,2.179149976442618936e+03,-1.970801509813653638e+03
1.578220212712899695e+01,-1.648669745927421104e+00,-2.499353778254891978e+01,6.094509994094848480e+03,2.179755444932868159e+03,-1.971056114617858839e+03
1.578159387075674580e+01,-1.649172783157073940e+00,-2.499334712854391682e+01,6.094207380873120201e+03,2.180360889900532584e+03,-1.971310694056382545e+03
1.578098626064642396e+01,-1.649676438943355361e+00,-2.499315645259111562e+01,6.093904698378446483e+03,2.180966311338849664e+03,-1.971565248125911012e+03
1.578037929680108675e+01,-1.650180713337096039e+00,-2.499296575520908092e+01,6.093601946614257940e+03,2.181571709241004100e+03,-1.971819776823130951e+03
1.577977297989869321e+01,-1.650685606463322186e+00,-2.499277503665782518e+01,6.093299125424835438e+03,2.182177084044563344e+03,-1.972074280144729073e+03
1.577916730859220529e+01,-1.651191118224125898e+00,-2.499258429797292891e+01,6.092996235131824506e+03,2.182782434854023450e+03,-1.972328758087393453e+03
1.577856228355899759e+01,-1.651697248743802637e+00,-2.499239353941442943e+01,6.092693275579556939e+03,2.183387762106963692e+03,-1.972583210647810802e+03
1.577795790480148419e+01,-1.652203998072458546e+00,-2.499220276150101938e+01,6.092390246771462444e+03,2.183993065796586052e+03,-1.972837637822668512e+03
1.577735417232188198e+01,-1.652711366260025683e+00,-2.499201196475138431e+01,6.092087148710959809e+03,2.184598345916113431e+03,-1.973092039608657387e+03
1.577675108612228883e+01,-1.653219353356237376e+00,-2.499182114968425594e+01,6.091783981401472374e+03,2.185203602458755086e+03,-1.973346416002465048e+03
1.577614864620455215e+01,-1.653727959410658865e+00,-2.499163031681843705e+01,6.091480744846431662e+03,2.185808835417713908e+03,-1.973600767000779115e+03
1.577554685324692052e+01,-1.654237184549568473e+00,-2.499143946641495617e+01,6.091177438889822952e+03,2.186414045230390911e+03,-1.973855092600289936e+03
1.577494570589816014e+01,-1.654747028668710929e+00,-2.499124859950835642e+01,6.090874063853906591e+03,2.187019231001610933e+03,-1.974109392797686496e+03
1.577434520483590319e+01,-1.655257491893648458e+00,-2.499105771635970896e+01,6.090570619582718791e+03,2.187624393168786810e+03,-1.974363667589658917e+03
1.577374535006136114e+01,-1.655768574273198901e+00,-2.499086681748794092e+01,6.090267106079685618e+03,2.188229531725125071e+03,-1.974617916972897092e+03
1.577314614157559092e+01,-1.656280275856018003e+00,-2.499067590341204337e+01,6.089963523348237686e+03,2.188834646663858166e+03,-1.974872140944091825e+03
1.577254757937939011e+01,-1.656792596690569663e+00,-2.499048497465109619e+01,6.089659871391804700e+03,2.189439737978188532e+03,-1.975126339499934147e+03
1.577194966347347638e+01,-1.657305536825120384e+00,-2.499029403172415087e+01,6.089356150213820911e+03,2.190044805661319060e+03,-1.975380512637114634e+03
1.577135239453632920e+01,-1.657819096387219027e+00,-2.499010307489313831e+01,6.089052359657972374e+03,2.190649850150491147e+03,-1.975634660352326364e+03
1.577075577121253325e+01,-1.658333275266267171e+00,-2.498991210519174544e+01,6.088748500047132438e+03,2.191254870550869782e+03,-1.975888782642260594e+03
1.577015979418003333e+01,-1.658848073589060501e+00,-2.498972112288186764e+01,6.088444571225040818e+03,2.191859867299695452e+03,-1.976142879503608128e+03
1.576956446343877261e+01,-1.659363491403158974e+00,-2.498953012848274113e+01,6.088140573195131765e+03,2.192464840390181052e+03,-1.976396950933062726e+03
1.576896977898864094e+01,-1.659879528755916267e+00,-2.498933912251369449e+01,6.087836505960834984e+03,2.193069789815554032e+03,-1.976650996927315646e+03
1.576837574082923155e+01,-1.660396185694526627e+00,-2.498914810549405274e+01,6.087532369525592003e+03,2.193674715569016826e+03,-1.976905017483060874e+03
1.576778234896000797e+01,-1.660913462265978691e+00,-2.498895707794320487e+01,6.087228163892839802e+03,2.194279617643779147e+03,-1.977159012596991715e+03
1.576718960405979608e+01,-1.661431358599055663e+00,-2.498876604012396996e+01,6.086923888905964304e+03,2.194884496476927325e+03,-1.977412982265801247e+03
1.576659750476893507e+01,-1.661949874576819974e+00,-2.498857499306907570e+01,6.086619544888461860e+03,2.195489351173932846e+03,-1.977666926486183684e+03
1.576600605176564507e+01,-1.662469010327323193e+00,-2.498838393704131988e+01,6.086315131683762047e+03,2.196094182171890679e+03,-1.977920845254832784e+03
1.576541524504871816e+01,-1.662988765896827204e+00,-2.498819287256019805e+01,6.086010649295313669e+03,2.196698989464011902e+03,-1.978174738568443217e+03
1.576482508461675991e+01,-1.663509141331417585e+00,-2.498800180014540118e+01,6.085706097726550070e+03,2.197303773043515775e+03,-1.978428606423710789e+03
1.576423557046819468e+01,-1.664030136676990512e+00,-2.498781072031643546e+01,6.085401476980916414e+03,2.197908532903617925e+03,-1.978682448817330396e+03
1.576364670328211837e+01,-1.664551752063405221e+00,-2.498761963333709701e+01,6.085096786901534870e+03,2.198513269481270981e+03,-1.978936265745997162e+03
1.576305848169519841e+01,-1.665073987368266950e+00,-2.498742854023901216e+01,6.084792027812442939e+03,2.199117981882200183e+03,-1.979190057206407118e+03
1.576247090638593562e+01,-1.665596842720696191e+00,-2.498723744128592372e+01,6.084487199556810992e+03,2.199722670543373624e+03,-1.979443823195256073e+03
1.576188397735211844e+01,-1.666120318165867031e+00,-2.498704633699760791e+01,6.084182302138078740e+03,2.200327335458025118e+03,-1.979697563709240967e+03
1.576129769459127417e+01,-1.666644413748756381e+00,-2.498685522789383384e+01,6.083877335559699532e+03,2.200931976619349371e+03,-1.979951278745058971e+03
1.576071205810080933e+01,-1.667169129514148862e+00,-2.498666411449447722e+01,6.083572299825120353e+03,2.201536594020569282e+03,-1.980204968299406573e+03
1.576012706787794926e+01,-1.667694465506669443e+00,-2.498647299731941729e+01,6.083267194937780005e+03,2.202141187654911846e+03,-1.980458632368981171e+03
1.575954272460212202e+01,-1.668220421857417035e+00,-2.498628187663323885e+01,6.082962020740509615e+03,2.202745757959163257e+03,-1.980712270950479251e+03
1.575895902690569983e+01,-1.668746998437637075e+00,-2.498609075346671204e+01,6.082656777557959686e+03,2.203350304039371167e+03,-1.980965884040601622e+03
1.575837597546754942e+01,-1.669274195377711267e+00,-2.498589962808441811e+01,6.082351465233002273e+03,2.203954826332344965e+03,-1.981219471636045455e+03
1.575779357028419803e+01,-1.669802012721509854e+00,-2.498570850100633223e+01,6.082046083769084362e+03,2.204559324831316644e+03,-1.981473033733509510e+03
1.575721181135199878e+01,-1.670330450512728104e+00,-2.498551737275259299e+01,6.081740633169661123e+03,2.205163799529495918e+03,-1.981726570329692777e+03
1.575663069866714672e+01,-1.670859508794872772e+00,-2.498532624384332124e+01,6.081435113438181361e+03,2.205768250420097957e+03,-1.981980081421294472e+03
1.575605023222567702e+01,-1.671389187611256322e+00,-2.498513511479862714e+01,6.081129524578100245e+03,2.206372677496352026e+03,-1.982233567005014038e+03
1.575547041270728243e+01,-1.671919487094245094e+00,-2.498494398588409382e+01,6.080823866431936949e+03,2.206977081194888342e+03,-1.982487027077552284e+03
1.575489123874013053e+01,-1.672450407108720727e+00,-2.498475285812932967e+01,6.080518139324965887e+03,2.207581460622078339e+03,-1.982740461635609108e+03
1.575431271100338471e+01,-1.672981947786295054e+00,-2.498456173179985385e+01,6.080212343099761711e+03,2.208185816214564966e+03,-1.982993870675884864e+03
1.575373482949236781e+01,-1.673514109169563779e+00,-2.498437060741600746e+01,6.079906477759772315e+03,2.208790147965581127e+03,-1.983247254195078995e+03
1.575315759420223927e+01,-1.674046891300922102e+00,-2.498417948549809608e+01,6.079600543308459237e+03,2.209394455868341538e+03,-1.983500612189896401e+03
1.575258100512797377e+01,-1.674580294222586696e+00,-2.498398836656648569e+01,6.079294539749277646e+03,2.209998739916069098e+03,-1.983753944657036300e+03
1.575200506226440211e+01,-1.675114317976593936e+00,-2.498379725114158134e+01,6.078988467085685443e+03,2.210603000101994439e+03,-1.984007251593201545e+03
1.575142976629148706e+01,-1.675648962696535405e+00,-2.498360613948986142e+01,6.078682325159903485e+03,2.211207236862578156e+03,-1.984260532995093627e+03
1.575085511583325015e+01,-1.676184228240933161e+00,-2.498341503263991115e+01,6.078376114297829190e+03,2.211811449304512735e+03,-1.984513788859415399e+03
1.575028111156909638e+01,-1.676720114742651591e+00,-2.498322393085812365e+01,6.078069834341724345e+03,2.212415637864301971e+03,-1.984767019182869717e+03
1.574970775349316909e+01,-1.677256622242981665e+00,-2.498303283466502123e+01,6.077763485295051396e+03,2.213019802535167855e+03,-1.985020223962158980e+03
1.574913504159938782e+01,-1.677793750783030946e+00,-2.498284174458127893e+01,6.077457067161279156e+03,2.213623943310320556e+03,-1.985273403193988088e+03
1.574856297588156018e+01,-1.678331500403725585e+00,-2.498265066112747235e+01,6.077150579943860976e+03,2.214228060182993886e+03,-1.985526556875060805e+03
1.574799155701997755e+01,-1.678869871239733413e+00,-2.498245958457081528e+01,6.076844023484759418e+03,2.214832153589542486e+03,-1.985779685002078168e+03
1.574742078363491693e+01,-1.679408863144101760e+00,-2.498226851593896214e+01,6.076537398110409413e+03,2.215436222636899856e+03,-1.986032787571749168e+03
1.574685065640612258e+01,-1.679948476250767486e+00,-2.498207745549912318e+01,6.076230703662809901e+03,2.216040267761447012e+03,-1.986285864580776433e+03
1.574628117532666671e+01,-1.680488710599914226e+00,-2.498188640377204806e+01,6.075923940145431516e+03,2.216644288956400487e+03,-1.986538916025865319e+03
1.574571234038947587e+01,-1.681029566231532657e+00,-2.498169536127860368e+01,6.075617107561743978e+03,2.217248286214975906e+03,-1.986791941903721181e+03
1.574514415158731495e+01,-1.681571043185443592e+00,-2.498150432853944736e+01,6.075310205915206097e+03,2.217852259530426181e+03,-1.987044942211049374e+03
1.574457660891274635e+01,-1.682113141501266673e+00,-2.498131330607563783e+01,6.075003235209292143e+03,2.218456208895950567e+03,-1.987297916944556619e+03
1.574400971304636698e+01,-1.682655861314921841e+00,-2.498112229415524510e+01,6.074696195285656358e+03,2.219060134747751817e+03,-1.987550866100948269e+03
1.574344346260424921e+01,-1.683199202473075751e+00,-2.498093129380477251e+01,6.074389086471355768e+03,2.219664036193090396e+03,-1.987803789676932183e+03
1.574287785826640373e+01,-1.683743165110907158e+00,-2.498074030529231138e+01,6.074081908608091908e+03,2.220267913668180427e+03,-1.988056687669215080e+03
1.574231290002478012e+01,-1.684287749267300960e+00,-2.498054932913886717e+01,6.073774661699332682e+03,2.220871767166256177e+03,-1.988309560074502542e+03
1.574174858787099751e+01,-1.684832954980957975e+00,-2.498035836586555547e+01,6.073467345748560547e+03,2.221475596680515537e+03,-1.988562406889505382e+03
1.574118492179671058e+01,-1.685378782290397837e+00,-2.498016741599332846e+01,6.073159960759230671e+03,2.222079402204229609e+03,-1.988815228110930093e+03
1.574062190179318144e+01,-1.685925231233933452e+00,-2.497997648004333371e+01,6.072852506734838244e+03,2.222683183730575820e+03,-1.989068023735484303e+03
1.574005952854141910e+01,-1.686472301948744201e+00,-2.497978555828470348e+01,6.072544983516713728e+03,2.223286941695640508e+03,-1.989320793759877461e+03
1.573949780065318471e+01,-1.687019994275094970e+00,-2.497959465174260885e+01,6.072237391432558070e+03,2.223890675206958804e+03,-1.989573538180818332e+03
1.573893671880888157e+01,-1.687568308349422841e+00,-2.497940376068625667e+01,6.071929730323752665e+03,2.224494384700617047e+03,-1.989826256995015228e+03
1.573837628299914115e+01,-1.688117244209304424e+00,-2.497921288563678033e+01,6.071622000193784515e+03,2.225098070169826315e+03,-1.990078950199179417e+03
1.573781649321452214e+01,-1.688666801892143798e+00,-2.497902202711546593e+01,6.071314201046126072e+03,2.225701731607827696e+03,-1.990331617790019664e+03
1.573725734944534516e+01,-1.689216981435157861e+00,-2.497883118564362803e+01,6.071006332884257972e+03,2.226305369007839090e+03,-1.990584259764246326e+03
1.573669885168177629e+01,-1.689767782875367885e+00,-2.497864036174252789e+01,6.070698395711662670e+03,2.226908982363091582e+03,-1.990836876118570444e+03
1.573614100060505905e+01,-1.690319206351174497e+00,-2.497844955568223213e+01,6.070390389369385957e+03,2.227512572109468692e+03,-1.991089466849700784e+03
1.573558379482276948e+01,-1.690871251696477451e+00,-2.497825876848681048e+01,6.070082314185731775e+03,2.228116137354854800e+03,-1.991342031954351796e+03
1.573502723501557377e+01,-1.691423919048940183e+00,-2.497806800042624431e+01,6.069774170001792299e+03,2.228719678535168441e+03,-1.991594571429232474e+03
1.573447132117298430e+01,-1.691977208444849889e+00,-2.497787725202196185e+01,6.069465956821050895e+03,2.229323195643632971e+03,-1.991847085271056130e+03
1.573391605328430209e+01,-1.692531119920304583e+00,-2.497768652379549081e+01,6.069157674646990017e+03,2.229926688673484932e+03,-1.992099573476533806e+03
1.573336143133864162e+01,-1.693085653511206434e+00,-2.497749581626828430e+01,6.068849323483096668e+03,2.230530157617942223e+03,-1.992352036042379268e+03
1.573280745601751818e+01,-1.693640809357032095e+00,-2.497730512971125449e+01,6.068540903170160163e+03,2.231133602912759216e+03,-1.992604472965303103e+03
1.573225412592489292e+01,-1.694196587286190825e+00,-2.497711446514734135e+01,6.068232414037016497e+03,2.231737023666089499e+03,-1.992856884242020669e+03
1.573170144174171980e+01,-1.694752987437409431e+00,-2.497692382284732560e+01,6.067923855924500458e+03,2.232340420313717459e+03,-1.993109269869244372e+03
1.573114940345643298e+01,-1.695310009845860444e+00,-2.497673320333285574e+01,6.067615228836096321e+03,2.232943792848871908e+03,-1.993361629843687069e+03
1.573059801105733158e+01,-1.695867654546515224e+00,-2.497654260712558383e+01,6.067306532775297455e+03,2.233547141264775746e+03,-1.993613964162062757e+03
1.573004726453251401e+01,-1.696425921574174156e+00,-2.497635203474717613e+01,6.066997767745589954e+03,2.234150465554665971e+03,-1.993866272821088160e+03
1.572949716386994368e+01,-1.696984810963441337e+00,-2.497616148671932024e+01,6.066688933750461729e+03,2.234753765711780488e+03,-1.994118555817475908e+03
1.572894770975139700e+01,-1.697544322855020660e+00,-2.497597096331388755e+01,6.066380030630401961e+03,2.235357042171703142e+03,-1.994370813147942044e+03
1.572839890077661984e+01,-1.698104457070928275e+00,-2.497578046555249287e+01,6.066071058714875107e+03,2.235960294042898113e+03,-1.994623044809201019e+03
1.572785073762691077e+01,-1.698665213751140657e+00,-2.497558999370695787e+01,6.065762017844400361e+03,2.236563521761017455e+03,-1.994875250797969102e+03
1.572730322028946404e+01,-1.699226592929508728e+00,-2.497539954829901276e+01,6.065452908022482006e+03,2.237166725319259058e+03,-1.995127431110961652e+03
1.572675634875140460e+01,-1.699788594639705996e+00,-2.497520912985055475e+01,6.065143729252609774e+03,2.237769904710872652e+03,-1.995379585744895166e+03
1.572621012299964249e+01,-1.700351218915228335e+00,-2.497501873888345258e+01,6.064834481538269756e+03,2.238373059929105693e+03,-1.995631714696486824e+03
1.572566454302090477e+01,-1.700914465789360230e+00,-2.497482837591963545e+01,6.064525164882977151e+03,2.238976190967151069e+03,-1.995883817962452667e+03
1.572511960949730891e+01,-1.701478335404058129e+00,-2.497463804123185582e+01,6.064215779126901907e+03,2.239579298260475298e+03,-1.996135895539509193e+03
1.572457532102439792e+01,-1.702042827574928419e+00,-2.497444773584041045e+01,6.063906324600125117e+03,2.240182380917866794e+03,-1.996387947424376307e+03
1.572403167828370663e+01,-1.702607942443189915e+00,-2.497425746001803759e+01,6.063596801142880395e+03,2.240785439374782072e+03,-1.996639973613770508e+03
1.572348868126134391e+01,-1.703173680041389026e+00,-2.497406721428678367e+01,6.063287208758658380e+03,2.241388473624470862e+03,-1.996891974104410338e+03
1.572294632994314689e+01,-1.703740040401884981e+00,-2.497387699916863113e+01,6.062977547450966995e+03,2.241991483660150607e+03,-1.997143948893013203e+03
1.572240462431485319e+01,-1.704307023556859590e+00,-2.497368681518566902e+01,6.062667817223302336e+03,2.242594469475059668e+03,-1.997395897976299239e+03
1.572186356436199439e+01,-1.704874629538294606e+00,-2.497349666285996506e+01,6.062358018079173235e+03,2.243197431062425494e+03,-1.997647821350986760e+03
1.572132315076702191e+01,-1.705442858489386593e+00,-2.497330654246533754e+01,6.062048149858452234e+03,2.243800368857541798e+03,-1.997899719013796357e+03
1.572078338212122794e+01,-1.706011710219333954e+00,-2.497311645502061950e+01,6.061738212891841613e+03,2.244403281969517138e+03,-1.998151590961446345e+03
1.572024425910650791e+01,-1.706581184870582746e+00,-2.497292640079955817e+01,6.061428207019270303e+03,2.245006170833652959e+03,-1.998403437190657769e+03
1.571970578170770771e+01,-1.707151282474379528e+00,-2.497273638032437049e+01,6.061118132244246226e+03,2.245609035443186258e+03,-1.998655257698149398e+03
1.571916794990949739e+01,-1.707722003061774796e+00,-2.497254639411719523e+01,6.060807988570268208e+03,2.246211875791353123e+03,-1.998907052480644779e+03
1.571863076369643153e+01,-1.708293346663628753e+00,-2.497235644270031685e+01,6.060497776000848717e+03,2.246814691871382365e+03,-1.999158821534862682e+03
1.571809422375119780e+01,-1.708865313424191568e+00,-2.497216652634831746e+01,6.060187494375606548e+03,2.247417484118430821e+03,-1.999410564857526197e+03
1.571755832866150904e+01,-1.709437903147178472e+00,-2.497197664607895362e+01,6.059877144025769667e+03,2.248020251641890809e+03,-1.999662282445356141e+03
1.571702307910946494e+01,-1.710011115976088902e+00,-2.497178680216669022e+01,6.059566724791015986e+03,2.248622994876915527e+03,-1.999913974295074240e+03
1.571648847507893798e+01,-1.710584951941042764e+00,-2.497159699513389697e+01,6.059256236674849788e+03,2.249225713816746520e+03,-2.000165640403402676e+03
1.571595451655358744e+01,-1.711159411071963232e+00,-2.497140722550293290e+01,6.058945679680780813e+03,2.249828408454628971e+03,-2.000417280767065677e+03
1.571542120351689853e+01,-1.711734493398597623e+00,-2.497121749379615707e+01,6.058635053812319711e+03,2.250431078783793510e+03,-2.000668895382785877e+03
1.571488853595221968e+01,-1.712310198950490303e+00,-2.497102780053601023e+01,6.058324359072977131e+03,2.251033724797479863e+03,-2.000920484247285685e+03
1.571435651454254057e+01,-1.712886527873118236e+00,-2.497083814599804796e+01,6.058013595302080830e+03,2.251636346930671152e+03,-2.001172047357289330e+03
1.571382513787135871e+01,-1.713463479963790670e+00,-2.497064853119850625e+01,6.057702762831474502e+03,2.252238944293082113e+03,-2.001423584709520810e+03
1.571329440662114685e+01,-1.714041055367250932e+00,-2.497045895641292645e+01,6.057391861500525010e+03,2.252841517319732702e+03,-2.001675096300705036e+03
1.571276432077450558e+01,-1.714619254112280222e+00,-2.497026942216379908e+01,6.057080891312757558e+03,2.253444066003837179e+03,-2.001926582127565325e+03
1.571223488031394311e+01,-1.715198076227512081e+00,-2.497007992897365725e+01,6.056769852271677337e+03,2.254046590338655733e+03,-2.002178042186827270e+03
1.571170608522173318e+01,-1.715777521741356226e+00,-2.496989047736499856e+01,6.056458744380803182e+03,2.254649090317414903e+03,-2.002429476475216006e+03
1.571117793548003227e+01,-1.716357590682050516e+00,-2.496970106786042720e+01,6.056147567643658476e+03,2.255251565933351230e+03,-2.002680884989456217e+03
1.571065043177216047e+01,-1.716938283196313808e+00,-2.496951170073647575e+01,6.055836321899256291e+03,2.255854017621305502e+03,-2.002932267726275086e+03
1.571012357267741599e+01,-1.717519599075022940e+00,-2.496932237700796975e+01,6.055525007480066961e+03,2.256456444491306684e+03,-2.003183624682397522e+03
1.570959735887852382e+01,-1.718101538464158473e+00,-2.496913309695135652e+01,6.055213624225163585e+03,2.257058846978196470e+03,-2.003434955854550935e+03
1.570907179035694767e+01,-1.718684101391195762e+00,-2.496894386108930064e+01,6.054902172138064998e+03,2.257661225075213679e+03,-2.003686261239461146e+03
1.570854686709399495e+01,-1.719267287883436968e+00,-2.496875466994444892e+01,6.054590651222288216e+03,2.258263578775616679e+03,-2.003937540833856019e+03
